time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1325.973958,1.53E+03,7.90E+00,4.52E-04,70933,537.05115,1435.5481,1.40E+03,5.94E+00,9.48E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.05115,2.90E-03,1435.5481,1.99E-03,1.51E-02,-1.10E-01
1325.975346,1.53E+03,7.89E+00,4.52E-04,70934,537.06379,1435.55641,1.39E+03,5.94E+00,9.45E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06379,2.91E-03,1435.55641,2.00E-03,2.82E-02,-9.63E-02
1325.976735,1.54E+03,7.90E+00,4.52E-04,70935,537.05197,1435.56035,1.39E+03,5.94E+00,9.46E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.05197,2.91E-03,1435.56035,1.99E-03,2.13E-02,-9.24E-02
1325.978124,1.53E+03,7.90E+00,4.52E-04,70936,537.0592,1435.5571,1.39E+03,5.94E+00,9.46E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.0592,2.90E-03,1435.5571,1.99E-03,2.37E-02,-9.91E-02
1325.979513,1.53E+03,7.89E+00,4.52E-04,70937,537.06394,1435.56117,1.39E+03,5.94E+00,9.46E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06394,2.91E-03,1435.56117,2.00E-03,2.57E-02,-9.09E-02
1325.980902,1.54E+03,7.91E+00,4.52E-04,70938,537.06303,1435.55635,1.40E+03,5.95E+00,9.45E+02,2.29E+00,1.54E+03,7.91E+00,0,,,,,537.06303,2.90E-03,1435.55635,1.99E-03,2.68E-02,-9.36E-02
1325.982291,1.53E+03,7.89E+00,4.52E-04,70939,537.06268,1435.55893,1.39E+03,5.94E+00,9.46E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06268,2.93E-03,1435.55893,2.00E-03,2.63E-02,-8.87E-02
1325.98368,1.51E+03,7.88E+00,4.52E-04,70940,537.06148,1435.55627,1.38E+03,5.93E+00,9.51E+02,2.29E+00,1.51E+03,7.88E+00,0,,,,,537.06148,2.93E-03,1435.55627,2.01E-03,2.51E-02,-1.03E-01
1325.985069,1.53E+03,7.89E+00,4.52E-04,70941,537.06618,1435.56241,1.39E+03,5.94E+00,9.47E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06618,2.91E-03,1435.56241,2.00E-03,2.95E-02,-8.74E-02
1325.986458,1.52E+03,7.90E+00,4.52E-04,70942,537.05664,1435.5578,1.38E+03,5.95E+00,9.52E+02,2.30E+00,1.52E+03,7.90E+00,0,,,,,537.05664,2.93E-03,1435.5578,2.01E-03,2.12E-02,-9.64E-02
1325.987846,1.52E+03,7.88E+00,4.52E-04,70943,537.06254,1435.5587,1.38E+03,5.93E+00,9.43E+02,2.29E+00,1.52E+03,7.88E+00,0,,,,,537.06254,2.92E-03,1435.5587,2.00E-03,2.49E-02,-9.40E-02
1325.989235,1.53E+03,7.90E+00,4.52E-04,70944,537.06154,1435.56041,1.39E+03,5.95E+00,9.46E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.06154,2.92E-03,1435.56041,2.00E-03,2.31E-02,-9.42E-02
1325.990624,1.53E+03,7.90E+00,4.52E-04,70945,537.06618,1435.5594,1.39E+03,5.94E+00,9.47E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.06618,2.91E-03,1435.5594,2.00E-03,2.97E-02,-9.31E-02
1325.992013,1.52E+03,7.89E+00,4.52E-04,70946,537.06446,1435.56226,1.39E+03,5.94E+00,9.49E+02,2.29E+00,1.52E+03,7.89E+00,0,,,,,537.06446,2.93E-03,1435.56226,2.01E-03,2.58E-02,-9.07E-02
1325.993402,1.52E+03,7.89E+00,4.52E-04,70947,537.06597,1435.55689,1.39E+03,5.94E+00,9.50E+02,2.29E+00,1.52E+03,7.89E+00,0,,,,,537.06597,2.92E-03,1435.55689,2.00E-03,2.71E-02,-9.45E-02
1325.994791,1.53E+03,7.90E+00,4.52E-04,70948,537.05714,1435.55776,1.39E+03,5.95E+00,9.51E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.05714,2.92E-03,1435.55776,2.00E-03,2.33E-02,-9.51E-02
1325.99618,1.53E+03,7.90E+00,4.52E-04,70949,537.05441,1435.55524,1.39E+03,5.95E+00,9.52E+02,2.30E+00,1.53E+03,7.90E+00,0,,,,,537.05441,2.91E-03,1435.55524,2.00E-03,2.03E-02,-9.85E-02
1325.997569,1.53E+03,7.90E+00,4.51E-04,70950,537.0621,1435.56254,1.39E+03,5.95E+00,9.51E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.0621,2.91E-03,1435.56254,2.00E-03,3.05E-02,-9.13E-02
1325.998958,1.53E+03,7.90E+00,4.51E-04,70951,537.06604,1435.55813,1.39E+03,5.94E+00,9.50E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.06604,2.92E-03,1435.55813,2.00E-03,2.73E-02,-9.36E-02
1326.000346,1.53E+03,7.89E+00,4.51E-04,70952,537.06135,1435.55861,1.39E+03,5.94E+00,9.49E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06135,2.93E-03,1435.55861,2.00E-03,2.22E-02,-9.63E-02
1326.001735,1.53E+03,7.90E+00,4.51E-04,70953,537.05641,1435.56019,1.39E+03,5.94E+00,9.50E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.05641,2.91E-03,1435.56019,2.00E-03,2.31E-02,-9.30E-02
1326.003124,1.52E+03,7.88E+00,4.51E-04,70954,537.06314,1435.55694,1.38E+03,5.93E+00,9.51E+02,2.29E+00,1.52E+03,7.88E+00,0,,,,,537.06314,2.93E-03,1435.55694,2.01E-03,2.89E-02,-9.61E-02
1326.004513,1.53E+03,7.90E+00,4.51E-04,70955,537.06447,1435.55808,1.39E+03,5.95E+00,9.55E+02,2.30E+00,1.53E+03,7.90E+00,0,,,,,537.06447,2.93E-03,1435.55808,2.01E-03,2.62E-02,-9.40E-02
1326.005902,1.53E+03,7.90E+00,4.51E-04,70956,537.05927,1435.55693,1.39E+03,5.95E+00,9.51E+02,2.30E+00,1.53E+03,7.90E+00,0,,,,,537.05927,2.91E-03,1435.55693,2.00E-03,2.50E-02,-9.49E-02
1326.007291,1.53E+03,7.90E+00,4.51E-04,70957,537.06374,1435.5594,1.39E+03,5.95E+00,9.53E+02,2.29E+00,1.53E+03,7.90E+00,0,,,,,537.06374,2.92E-03,1435.5594,2.00E-03,2.74E-02,-9.20E-02
1326.00868,1.54E+03,7.92E+00,4.51E-04,70958,537.05979,1435.56217,1.40E+03,5.96E+00,9.54E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.05979,2.91E-03,1435.56217,1.99E-03,2.21E-02,-9.00E-02
1326.010069,1.54E+03,7.91E+00,4.51E-04,70959,537.06427,1435.55878,1.40E+03,5.95E+00,9.54E+02,2.29E+00,1.54E+03,7.91E+00,0,,,,,537.06427,2.91E-03,1435.55878,1.99E-03,2.64E-02,-9.48E-02
1326.011457,1.55E+03,7.93E+00,4.51E-04,70960,537.05782,1435.55855,1.41E+03,5.97E+00,9.53E+02,2.30E+00,1.55E+03,7.93E+00,0,,,,,537.05782,2.89E-03,1435.55855,1.99E-03,2.72E-02,-9.91E-02
1326.012846,1.53E+03,7.90E+00,4.51E-04,70961,537.06196,1435.56097,1.39E+03,5.95E+00,9.53E+02,2.30E+00,1.53E+03,7.90E+00,0,,,,,537.06196,2.92E-03,1435.56097,2.00E-03,2.20E-02,-9.01E-02
1326.014235,1.54E+03,7.93E+00,4.51E-04,70962,537.05857,1435.55839,1.40E+03,5.97E+00,9.58E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.05857,2.91E-03,1435.55839,1.99E-03,2.49E-02,-9.88E-02
1326.015624,1.53E+03,7.91E+00,4.51E-04,70963,537.06161,1435.56033,1.39E+03,5.95E+00,9.56E+02,2.30E+00,1.53E+03,7.91E+00,0,,,,,537.06161,2.93E-03,1435.56033,2.00E-03,2.38E-02,-9.69E-02
1326.017013,1.52E+03,7.91E+00,4.51E-04,70964,537.06605,1435.56216,1.39E+03,5.95E+00,9.59E+02,2.30E+00,1.52E+03,7.91E+00,0,,,,,537.06605,2.94E-03,1435.56216,2.01E-03,2.76E-02,-9.13E-02
1326.018402,1.53E+03,7.91E+00,4.51E-04,70965,537.06297,1435.55982,1.39E+03,5.96E+00,9.60E+02,2.30E+00,1.53E+03,7.91E+00,0,,,,,537.06297,2.92E-03,1435.55982,2.00E-03,2.48E-02,-9.16E-02
1326.019791,1.53E+03,7.92E+00,4.51E-04,70966,537.06731,1435.55929,1.39E+03,5.96E+00,9.57E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.06731,2.93E-03,1435.55929,2.00E-03,2.95E-02,-8.89E-02
1326.02118,1.54E+03,7.92E+00,4.51E-04,70967,537.06306,1435.55953,1.40E+03,5.96E+00,9.60E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.06306,2.91E-03,1435.55953,1.99E-03,2.99E-02,-9.13E-02
1326.022569,1.52E+03,7.92E+00,4.51E-04,70968,537.06073,1435.55735,1.39E+03,5.96E+00,9.61E+02,2.31E+00,1.52E+03,7.92E+00,0,,,,,537.06073,2.93E-03,1435.55735,2.01E-03,2.17E-02,-9.82E-02
1326.023957,1.54E+03,7.93E+00,4.51E-04,70969,537.0607,1435.5612,1.40E+03,5.97E+00,9.59E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.0607,2.91E-03,1435.5612,1.99E-03,2.64E-02,-9.09E-02
1326.025346,1.54E+03,7.92E+00,4.51E-04,70970,537.06712,1435.5592,1.40E+03,5.96E+00,9.62E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.06712,2.91E-03,1435.5592,2.00E-03,2.80E-02,-9.11E-02
1326.026735,1.52E+03,7.91E+00,4.51E-04,70971,537.06923,1435.55843,1.39E+03,5.95E+00,9.63E+02,2.30E+00,1.52E+03,7.91E+00,0,,,,,537.06923,2.94E-03,1435.55843,2.01E-03,2.76E-02,-9.02E-02
1326.028124,1.53E+03,7.92E+00,4.51E-04,70972,537.06433,1435.56423,1.39E+03,5.96E+00,9.63E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.06433,2.93E-03,1435.56423,2.01E-03,2.55E-02,-8.78E-02
1326.029513,1.53E+03,7.92E+00,4.51E-04,70973,537.05956,1435.55802,1.39E+03,5.96E+00,9.63E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.05956,2.94E-03,1435.55802,2.01E-03,2.88E-02,-9.45E-02
1326.030902,1.54E+03,7.93E+00,4.51E-04,70974,537.05947,1435.55973,1.40E+03,5.97E+00,9.67E+02,2.31E+00,1.54E+03,7.93E+00,0,,,,,537.05947,2.92E-03,1435.55973,2.00E-03,2.07E-02,-9.82E-02
1326.032291,1.53E+03,7.92E+00,4.51E-04,70975,537.06176,1435.55665,1.39E+03,5.96E+00,9.67E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.06176,2.93E-03,1435.55665,2.01E-03,3.17E-02,-9.99E-02
1326.03368,1.54E+03,7.93E+00,4.51E-04,70976,537.05862,1435.55831,1.40E+03,5.97E+00,9.65E+02,2.31E+00,1.54E+03,7.93E+00,0,,,,,537.05862,2.91E-03,1435.55831,2.00E-03,1.98E-02,-8.96E-02
1326.035068,1.54E+03,7.93E+00,4.51E-04,70977,537.06487,1435.56049,1.40E+03,5.97E+00,9.65E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.06487,2.91E-03,1435.56049,1.99E-03,2.91E-02,-9.27E-02
1326.036457,1.55E+03,7.94E+00,4.51E-04,70978,537.06651,1435.55865,1.41E+03,5.98E+00,9.64E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.06651,2.90E-03,1435.55865,1.99E-03,2.54E-02,-9.74E-02
1326.037846,1.54E+03,7.92E+00,4.51E-04,70979,537.05891,1435.55955,1.40E+03,5.96E+00,9.61E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.05891,2.91E-03,1435.55955,2.00E-03,2.53E-02,-9.01E-02
1326.039235,1.53E+03,7.92E+00,4.51E-04,70980,537.06175,1435.5581,1.39E+03,5.96E+00,9.64E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.06175,2.92E-03,1435.5581,2.00E-03,2.50E-02,-9.74E-02
1326.040624,1.54E+03,7.92E+00,4.51E-04,70981,537.05969,1435.55514,1.40E+03,5.96E+00,9.59E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.05969,2.91E-03,1435.55514,2.00E-03,2.51E-02,-9.63E-02
1326.042013,1.54E+03,7.93E+00,4.51E-04,70982,537.06469,1435.55801,1.40E+03,5.97E+00,9.63E+02,2.31E+00,1.54E+03,7.93E+00,0,,,,,537.06469,2.92E-03,1435.55801,2.00E-03,2.67E-02,-9.23E-02
1326.043402,1.54E+03,7.93E+00,4.51E-04,70983,537.06646,1435.55718,1.40E+03,5.97E+00,9.63E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.06646,2.92E-03,1435.55718,2.00E-03,2.55E-02,-9.46E-02
1326.044791,1.55E+03,7.94E+00,4.51E-04,70984,537.05821,1435.55588,1.41E+03,5.97E+00,9.60E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.05821,2.90E-03,1435.55588,1.99E-03,2.24E-02,-9.45E-02
1326.04618,1.55E+03,7.93E+00,4.51E-04,70985,537.06437,1435.56004,1.40E+03,5.97E+00,9.62E+02,2.30E+00,1.55E+03,7.93E+00,0,,,,,537.06437,2.90E-03,1435.56004,1.99E-03,3.11E-02,-9.38E-02
1326.047568,1.55E+03,7.94E+00,4.51E-04,70986,537.0612,1435.56207,1.41E+03,5.97E+00,9.63E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.0612,2.90E-03,1435.56207,1.99E-03,2.05E-02,-9.56E-02
1326.048957,1.53E+03,7.92E+00,4.51E-04,70987,537.06419,1435.56085,1.39E+03,5.96E+00,9.63E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.06419,2.93E-03,1435.56085,2.01E-03,2.58E-02,-9.20E-02
1326.050346,1.54E+03,7.94E+00,4.51E-04,70988,537.06844,1435.56202,1.40E+03,5.97E+00,9.62E+02,2.30E+00,1.54E+03,7.94E+00,0,,,,,537.06844,2.92E-03,1435.56202,2.00E-03,2.85E-02,-9.42E-02
1326.051735,1.54E+03,7.93E+00,4.51E-04,70989,537.06164,1435.55621,1.40E+03,5.97E+00,9.61E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.06164,2.91E-03,1435.55621,2.00E-03,2.57E-02,-9.71E-02
1326.053124,1.54E+03,7.93E+00,4.51E-04,70990,537.06438,1435.56132,1.40E+03,5.97E+00,9.64E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.06438,2.91E-03,1435.56132,2.00E-03,2.62E-02,-9.03E-02
1326.054513,1.55E+03,7.93E+00,4.51E-04,70991,537.05731,1435.55414,1.40E+03,5.97E+00,9.59E+02,2.30E+00,1.55E+03,7.93E+00,0,,,,,537.05731,2.91E-03,1435.55414,1.99E-03,2.16E-02,-9.74E-02
1326.055902,1.54E+03,7.93E+00,4.51E-04,70992,537.06987,1435.56028,1.40E+03,5.97E+00,9.64E+02,2.30E+00,1.54E+03,7.93E+00,0,,,,,537.06987,2.92E-03,1435.56028,2.00E-03,2.85E-02,-8.96E-02
1326.057291,1.53E+03,7.92E+00,4.51E-04,70993,537.0669,1435.55763,1.39E+03,5.96E+00,9.63E+02,2.30E+00,1.53E+03,7.92E+00,0,,,,,537.0669,2.92E-03,1435.55763,2.00E-03,2.59E-02,-9.67E-02
1326.05868,1.55E+03,7.93E+00,4.51E-04,70994,537.06054,1435.5615,1.40E+03,5.97E+00,9.64E+02,2.30E+00,1.55E+03,7.93E+00,0,,,,,537.06054,2.90E-03,1435.5615,1.99E-03,2.63E-02,-9.38E-02
1326.060068,1.55E+03,7.94E+00,4.51E-04,70995,537.06451,1435.55899,1.40E+03,5.97E+00,9.61E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.06451,2.91E-03,1435.55899,1.99E-03,2.32E-02,-9.48E-02
1326.061457,1.56E+03,7.95E+00,4.51E-04,70996,537.06269,1435.5585,1.41E+03,5.98E+00,9.61E+02,2.30E+00,1.56E+03,7.95E+00,0,,,,,537.06269,2.90E-03,1435.5585,1.99E-03,2.71E-02,-9.56E-02
1326.062846,1.55E+03,7.95E+00,4.51E-04,70997,537.064,1435.55918,1.41E+03,5.98E+00,9.67E+02,2.31E+00,1.55E+03,7.95E+00,0,,,,,537.064,2.90E-03,1435.55918,1.99E-03,2.46E-02,-9.26E-02
1326.064235,1.55E+03,7.94E+00,4.51E-04,70998,537.06212,1435.55599,1.40E+03,5.97E+00,9.66E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.06212,2.91E-03,1435.55599,1.99E-03,2.31E-02,-9.84E-02
1326.065624,1.55E+03,7.93E+00,4.51E-04,70999,537.06668,1435.5603,1.40E+03,5.97E+00,9.65E+02,2.30E+00,1.55E+03,7.93E+00,0,,,,,537.06668,2.90E-03,1435.5603,1.99E-03,2.93E-02,-9.31E-02
1326.067013,1.54E+03,7.94E+00,4.51E-04,71000,537.06129,1435.55894,1.40E+03,5.98E+00,9.65E+02,2.30E+00,1.54E+03,7.94E+00,0,,,,,537.06129,2.91E-03,1435.55894,2.00E-03,2.66E-02,-9.60E-02
1326.068402,1.53E+03,7.93E+00,4.51E-04,71001,537.05722,1435.55935,1.39E+03,5.97E+00,9.68E+02,2.31E+00,1.53E+03,7.93E+00,0,,,,,537.05722,2.92E-03,1435.55935,2.01E-03,2.30E-02,-9.34E-02
1326.069791,1.53E+03,7.94E+00,4.51E-04,71002,537.05809,1435.55684,1.39E+03,5.97E+00,9.67E+02,2.31E+00,1.53E+03,7.94E+00,0,,,,,537.05809,2.92E-03,1435.55684,2.00E-03,2.53E-02,-9.61E-02
